FID,省级,市级,市代码,区县级,区县码,乡镇级,乡镇码,省代码
271,河北省,邯郸市,1.304E+11,涉县,1.30426E+11,西戌镇,1.30426E+11,130000
272,河南省,南阳市,4.113E+11,南阳高新技术产业开发区,4.11371E+11,张衡街道办事处,4.11371E+11,410000
273,内蒙古自治区,鄂尔多斯市,1.506E+11,准格尔旗,1.50622E+11,大路煤化工基地,1.50622E+11,150000
274,重庆市,市辖区,5.001E+11,沙坪坝区,5.00106E+11,香炉山街道,5.00106E+11,500000
275,山东省,泰安市,3.709E+11,肥城市,3.70983E+11,石横镇,3.70983E+11,370000
276,四川省,凉山彝族自治州,5.134E+11,雷波县,5.13437E+11,帕哈乡,5.13437E+11,510000
277,山东省,日照市,3.711E+11,莒县,3.71122E+11,刘官庄镇,3.71122E+11,370000
278,安徽省,合肥市,3.401E+11,蜀山区,3.40104E+11,笔架山街道,3.40104E+11,340000
279,江苏省,南通市,3.206E+11,南通经济技术开发区,3.20671E+11,江海镇区,3.20671E+11,320000
280,甘肃省,兰州市,6.201E+11,榆中县,6.20123E+11,中连川乡,6.20123E+11,620000
281,辽宁省,铁岭市,2.112E+11,西丰县,2.11223E+11,安民镇,2.11223E+11,210000
282,安徽省,淮南市,3.404E+11,谢家集区,3.40404E+11,谢家集街道,3.40404E+11,340000
283,陕西省,咸阳市,6.104E+11,渭城区,6.10404E+11,北杜街道办事处,6.10404E+11,610000
284,湖南省,岳阳市,4.306E+11,华容县,4.30623E+11,梅田湖镇,4.30623E+11,430000
285,河南省,信阳市,4.115E+11,固始县,4.11525E+11,草庙集乡,4.11525E+11,410000
286,广西壮族自治区,玉林市,4.509E+11,博白县,4.50923E+11,那林镇,4.50923E+11,450000
287,吉林省,辽源市,2.204E+11,东丰县,2.20421E+11,沙河镇,2.20421E+11,220000
288,江苏省,南通市,3.206E+11,如东县,3.20623E+11,河口镇,3.20623E+11,320000
289,江西省,赣州市,3.607E+11,章贡区,3.60702E+11,水东镇,3.60702E+11,360000
290,河北省,石家庄市,1.301E+11,长安区,1.30102E+11,桃园镇,1.30102E+11,130000
291,内蒙古自治区,通辽市,1.505E+11,库伦旗,1.50524E+11,库伦街道办事处,1.50524E+11,150000
292,西藏自治区,拉萨市,5.401E+11,曲水县,5.40124E+11,聂当乡,5.40124E+11,540000
293,内蒙古自治区,兴安盟,1.522E+11,突泉县,1.52224E+11,水泉镇,1.52224E+11,150000
294,浙江省,宁波市,3.302E+11,北仑区,3.30206E+11,春晓街道,3.30206E+11,330000
295,福建省,福州市,3.501E+11,福清市,3.50181E+11,一都镇,3.50181E+11,350000
296,江西省,九江市,3.604E+11,庐山市,3.60483E+11,蓼南乡,3.60483E+11,360000
297,山西省,阳泉市,1.403E+11,平定县,1.40321E+11,锁簧镇,1.40321E+11,140000
298,浙江省,宁波市,3.302E+11,江北区,3.30205E+11,甬江街道,3.30205E+11,330000
299,河南省,安阳市,4.105E+11,龙安区,4.10506E+11,马投涧镇,4.10506E+11,410000
300,重庆市,县,5.002E+11,巫溪县,5.00238E+11,菱角镇,5.00238E+11,500000
301,河北省,承德市,1.308E+11,承德县,1.30821E+11,刘杖子乡,1.30821E+11,130000
302,广西壮族自治区,百色市,4.51E+11,隆林各族自治县,4.51031E+11,沙梨乡,4.51031E+11,450000
303,天津市,市辖区,1.201E+11,滨海新区,1.20116E+11,胡家园街道,1.20116E+11,120000
304,福建省,福州市,3.501E+11,连江县,3.50122E+11,透堡镇,3.50122E+11,350000
305,贵州省,毕节市,5.205E+11,七星关区,5.20502E+11,杨家湾镇,5.20502E+11,520000
306,广东省,阳江市,4.417E+11,阳东区,4.41704E+11,新洲镇,4.41704E+11,440000
307,云南省,普洱市,5.308E+11,墨江哈尼族自治县,5.30822E+11,泗南江镇,5.30822E+11,530000
308,浙江省,温州市,3.303E+11,永嘉县,3.30324E+11,岩坦镇,3.30324E+11,330000
309,新疆维吾尔自治区,阿克苏地区,6.529E+11,阿克苏市,6.52901E+11,多浪街道办事处,6.52901E+11,650000
310,湖北省,十堰市,4.203E+11,竹溪县,4.20324E+11,岱王沟林场,4.20325E+11,420000
311,云南省,昭通市,5.306E+11,大关县,5.30624E+11,高桥镇,5.30624E+11,530000
312,安徽省,宣城市,3.418E+11,泾县,3.41823E+11,泾川镇,3.41823E+11,340000
313,陕西省,西安市,6.101E+11,周至县,6.10124E+11,司竹镇,6.10124E+11,610000
314,福建省,厦门市,3.502E+11,海沧区,3.50205E+11,厦门海沧保税港区,3.50205E+11,350000
315,云南省,昭通市,5.306E+11,巧家县,5.30622E+11,老店镇,5.30622E+11,530000
316,湖北省,黄石市,4.202E+11,阳新县,4.20222E+11,枫林镇,4.20222E+11,420000
317,河北省,邯郸市,1.304E+11,峰峰矿区,1.30406E+11,峰峰镇,1.30406E+11,130000
318,山东省,济南市,3.701E+11,历城区,3.70112E+11,全福街道办事处,3.70112E+11,370000
319,内蒙古自治区,鄂尔多斯市,1.506E+11,东胜区,1.50602E+11,天骄街道办事处,1.50602E+11,150000
320,江苏省,淮安市,3.208E+11,洪泽区,3.20813E+11,三河镇,3.20813E+11,320000
321,河南省,周口市,4.116E+11,扶沟县,4.11621E+11,固城乡,4.11621E+11,410000
322,西藏自治区,林芝市,5.404E+11,朗县,5.40426E+11,洞嘎镇,5.40426E+11,540000
323,陕西省,咸阳市,6.104E+11,淳化县,6.1043E+11,十里塬镇,6.1043E+11,610000
324,新疆维吾尔自治区,阿勒泰地区,6.543E+11,青河县,6.54325E+11,萨尔托海乡,6.54325E+11,650000
325,四川省,凉山彝族自治州,5.134E+11,会理县,5.13425E+11,云甸镇,5.13425E+11,510000
326,湖南省,郴州市,4.31E+11,宜章县,4.31022E+11,笆篱镇,4.31022E+11,430000
327,江西省,抚州市,3.61E+11,东乡区,3.61003E+11,岗上积镇,3.61003E+11,360000
328,河南省,信阳市,4.115E+11,平桥区,4.11503E+11,羊山街道办事处,4.11503E+11,410000
329,河南省,洛阳市,4.103E+11,吉利区,4.10306E+11,康乐街道办事处,4.10306E+11,410000
330,新疆维吾尔自治区,喀什地区,6.531E+11,叶城县,6.53126E+11,恰尔巴格镇,6.53126E+11,650000
331,河南省,信阳市,4.115E+11,平桥区,4.11503E+11,城阳城址保护区,4.11503E+11,410000
332,广东省,惠州市,4.413E+11,龙门县,4.41324E+11,龙潭镇,4.41324E+11,440000
333,贵州省,黔西南布依族苗族自治州,5.223E+11,晴隆县,5.22324E+11,茶马镇,5.22324E+11,520000
334,广东省,汕头市,4.405E+11,澄海区,4.40515E+11,莲上镇,4.40515E+11,440000
335,四川省,泸州市,5.105E+11,古蔺县,5.10525E+11,德耀镇,5.10525E+11,510000
336,河南省,许昌市,4.11E+11,禹州市,4.11081E+11,文殊镇,4.11081E+11,410000
337,湖南省,岳阳市,4.306E+11,云溪区,4.30603E+11,云溪镇,4.30603E+11,430000
338,重庆市,市辖区,5.001E+11,涪陵区,5.00102E+11,武陵山乡,5.00102E+11,500000
339,黑龙江省,伊春市,2.307E+11,金林区,2.30709E+11,爱民社区,2.30709E+11,230000
340,陕西省,西安市,6.101E+11,长安区,6.10116E+11,大兆街道办事处,6.10116E+11,610000
341,山东省,济宁市,3.708E+11,汶上县,3.7083E+11,次丘镇,3.7083E+11,370000
342,宁夏回族自治区,固原市,6.404E+11,隆德县,6.40423E+11,张程乡,6.40423E+11,640000
343,贵州省,安顺市,5.204E+11,关岭布依族苗族自治县,5.20424E+11,关索街道办事处,5.20424E+11,520000
344,江苏省,连云港市,3.207E+11,东海县,3.20722E+11,李埝乡,3.20722E+11,320000
345,福建省,南平市,3.507E+11,延平区,3.50702E+11,南山镇,3.50702E+11,350000
346,安徽省,淮南市,3.404E+11,谢家集区,3.40404E+11,望峰岗镇,3.40404E+11,340000
347,四川省,成都市,5.101E+11,都江堰市,5.10181E+11,聚源镇,5.10181E+11,510000
348,内蒙古自治区,乌兰察布市,1.509E+11,四子王旗,1.50929E+11,四子王旗白音朝克图镇,1.50929E+11,150000
349,福建省,泉州市,3.505E+11,安溪县,3.50524E+11,剑斗镇,3.50524E+11,350000
350,云南省,楚雄彝族自治州,5.323E+11,武定县,5.32329E+11,狮山镇,5.32329E+11,530000
351,河北省,衡水市,1.311E+11,冀州区,1.31103E+11,徐家庄乡,1.31103E+11,130000
352,安徽省,阜阳市,3.412E+11,临泉县,3.41221E+11,田桥街道办事处,3.41221E+11,340000
353,江苏省,苏州市,3.205E+11,虎丘区,3.20505E+11,枫桥街道,3.20505E+11,320000
354,陕西省,榆林市,6.108E+11,横山区,6.10803E+11,赵石畔镇,6.10803E+11,610000
355,山西省,晋城市,1.405E+11,沁水县,1.40521E+11,龙港镇,1.40521E+11,140000
356,四川省,德阳市,5.106E+11,什邡市,5.10682E+11,禾丰镇,5.10682E+11,510000
357,内蒙古自治区,赤峰市,1.504E+11,宁城县,1.50429E+11,八里罕镇,1.50429E+11,150000
358,江苏省,淮安市,3.208E+11,淮安区,3.20803E+11,宋集乡,3.20803E+11,320000
359,山东省,临沂市,3.713E+11,平邑县,3.71326E+11,温水镇,3.71326E+11,370000
360,云南省,楚雄彝族自治州,5.323E+11,楚雄市,5.32301E+11,树苴乡,5.32301E+11,530000
361,山东省,滨州市,3.716E+11,沾化区,3.71603E+11,冯家镇,3.71603E+11,370000
362,江苏省,宿迁市,3.213E+11,泗阳县,3.21323E+11,新袁镇,3.21323E+11,320000
363,河北省,石家庄市,1.301E+11,长安区,1.30102E+11,建北街道办事处,1.30102E+11,130000
364,宁夏回族自治区,银川市,6.401E+11,贺兰县,6.40122E+11,南梁台子管委会,6.40122E+11,640000
365,浙江省,绍兴市,3.306E+11,诸暨市,3.30681E+11,山下湖镇,3.30681E+11,330000
366,山西省,太原市,1.401E+11,万柏林区,1.40109E+11,东社街道办事处,1.40109E+11,140000
367,四川省,阿坝藏族羌族自治州,5.132E+11,汶川县,5.13221E+11,克枯乡,5.13221E+11,510000
368,黑龙江省,哈尔滨市,2.301E+11,南岗区,2.30103E+11,花园街道办事处,2.30103E+11,230000
369,河北省,张家口市,1.307E+11,赤城县,1.30732E+11,龙关镇,1.30732E+11,130000
370,江苏省,连云港市,3.207E+11,东海县,3.20722E+11,房山镇,3.20722E+11,320000
371,河南省,焦作市,4.108E+11,沁阳市,4.10882E+11,崇义镇,4.10882E+11,410000
372,江西省,上饶市,3.611E+11,德兴市,3.61181E+11,昄大乡,3.61181E+11,360000
373,山东省,日照市,3.711E+11,东港区,3.71102E+11,日照街道,3.71102E+11,370000
374,湖北省,十堰市,4.203E+11,茅箭区,4.20302E+11,大川镇人民政府,4.20302E+11,420000
375,江西省,九江市,3.604E+11,都昌县,3.60428E+11,中馆镇,3.60428E+11,360000
376,辽宁省,朝阳市,2.113E+11,双塔区,2.11302E+11,龙山街道,2.11302E+11,210000
377,河北省,承德市,1.308E+11,兴隆县,1.30822E+11,安子岭乡,1.30822E+11,130000
378,福建省,龙岩市,3.508E+11,上杭县,3.50823E+11,溪口镇,3.50823E+11,350000
379,安徽省,黄山市,3.41E+11,黄山区,3.41003E+11,龙门乡,3.41003E+11,340000
380,河北省,保定市,1.306E+11,望都县,1.30631E+11,望都镇,1.30631E+11,130000
381,内蒙古自治区,乌兰察布市,1.509E+11,察哈尔右翼前旗,1.50926E+11,黄茂营乡,1.50926E+11,150000
382,贵州省,毕节市,5.205E+11,威宁彝族回族苗族自治县,5.20526E+11,玉龙镇,5.20526E+11,520000
383,湖南省,衡阳市,4.304E+11,常宁市,4.30482E+11,柏坊镇,4.30482E+11,430000
384,山东省,济宁市,3.708E+11,汶上县,3.7083E+11,刘楼镇,3.7083E+11,370000
385,陕西省,渭南市,6.105E+11,合阳县,6.10524E+11,城关街道办事处,6.10524E+11,610000
386,辽宁省,鞍山市,2.103E+11,铁东区,2.10302E+11,常青街道办事处,2.10302E+11,210000
387,新疆维吾尔自治区,乌鲁木齐市,6.501E+11,水磨沟区,6.50105E+11,龙盛街街道办事处,6.50105E+11,650000
388,四川省,雅安市,5.118E+11,雨城区,5.11802E+11,凤鸣乡,5.11802E+11,510000
389,湖北省,孝感市,4.209E+11,汉川市,4.20984E+11,韩集乡,4.20984E+11,420000
390,四川省,凉山彝族自治州,5.134E+11,越西县,5.13434E+11,书古镇,5.13434E+11,510000
391,天津市,市辖区,1.201E+11,武清区,1.20114E+11,黄花店镇,1.20114E+11,120000
392,江西省,南昌市,3.601E+11,西湖区,3.60103E+11,绳金塔街道办事处,3.60103E+11,360000
393,四川省,南充市,5.113E+11,嘉陵区,5.11304E+11,石楼乡,5.11304E+11,510000
394,安徽省,合肥市,3.401E+11,蜀山区,3.40104E+11,小庙镇,3.40104E+11,340000
395,吉林省,白城市,2.208E+11,洮北区,2.20802E+11,青山镇,2.20802E+11,220000
396,黑龙江省,黑河市,2.311E+11,嫩江市,2.31183E+11,九三管理局局直,2.31122E+11,230000
397,云南省,德宏傣族景颇族自治州,5.331E+11,芒市,5.33103E+11,勐戛镇,5.33103E+11,530000
398,河北省,唐山市,1.302E+11,路北区,1.30203E+11,大里街道办事处,1.30203E+11,130000
399,辽宁省,大连市,2.102E+11,沙河口区,2.10204E+11,马栏街道,2.10204E+11,210000
400,黑龙江省,齐齐哈尔市,2.302E+11,富裕县,2.30227E+11,繁荣乡,2.30227E+11,230000
401,湖南省,怀化市,4.312E+11,溆浦县,4.31224E+11,水东镇,4.31224E+11,430000
402,重庆市,县,5.002E+11,巫溪县,5.00238E+11,白鹿镇,5.00238E+11,500000
403,重庆市,县,5.002E+11,城口县,5.00229E+11,龙田乡,5.00229E+11,500000
404,河南省,商丘市,4.114E+11,柘城县,4.11424E+11,惠济乡,4.11424E+11,410000
405,甘肃省,陇南市,6.212E+11,徽县,6.21227E+11,大河店镇,6.21227E+11,620000
406,河北省,唐山市,1.302E+11,遵化市,1.30281E+11,东陵满族乡,1.30281E+11,130000
407,广东省,揭阳市,4.452E+11,普宁市,4.45281E+11,大坝镇,4.45281E+11,440000
408,陕西省,宝鸡市,6.103E+11,扶风县,6.10324E+11,杏林镇,6.10324E+11,610000
409,河北省,沧州市,1.309E+11,献县,1.30929E+11,徐留高乡,1.30929E+11,130000
410,陕西省,西安市,6.101E+11,碑林区,6.10103E+11,长乐坊街道办事处,6.10103E+11,610000
411,安徽省,滁州市,3.411E+11,凤阳县,3.41126E+11,黄湾乡,3.41126E+11,340000
412,山东省,泰安市,3.709E+11,新泰市,3.70982E+11,谷里镇,3.70982E+11,370000
413,四川省,广安市,5.116E+11,广安区,5.11602E+11,广门乡,5.11602E+11,510000
414,广东省,韶关市,4.402E+11,浈江区,4.40204E+11,犁市镇,4.40204E+11,440000
415,江西省,九江市,3.604E+11,湖口县,3.60429E+11,南北港水产场,3.6043E+11,360000
416,新疆维吾尔自治区,昌吉回族自治州,6.523E+11,奇台县,6.52325E+11,兵团农六师北塔山牧场,6.52326E+11,650000
417,吉林省,辽源市,2.204E+11,东丰县,2.20421E+11,三合满族朝鲜族乡,2.20421E+11,220000
418,山西省,运城市,1.408E+11,新绛县,1.40825E+11,古交镇,1.40825E+11,140000
419,山东省,滨州市,3.716E+11,沾化区,3.71603E+11,富国街道办事处,3.71603E+11,370000
420,山西省,大同市,1.402E+11,阳高县,1.40221E+11,狮子屯乡,1.40221E+11,140000
421,新疆维吾尔自治区,吐鲁番市,6.504E+11,托克逊县,6.50422E+11,克尔碱镇,6.50422E+11,650000
422,山东省,济南市,3.712E+11,莱芜区,3.70116E+11,张家洼街道办事处,3.71202E+11,370000
423,西藏自治区,日喀则市,5.402E+11,江孜县,5.40222E+11,纳如乡,5.40222E+11,540000
424,辽宁省,锦州市,2.107E+11,太和区,2.10711E+11,龙栖湾街道办事处,2.10711E+11,210000
425,江苏省,徐州市,3.203E+11,铜山区,3.20312E+11,刘集镇,3.20312E+11,320000
426,湖南省,常德市,4.307E+11,临澧县,4.30724E+11,修梅镇,4.30724E+11,430000
427,四川省,攀枝花市,5.104E+11,东区,5.10402E+11,向阳村街道办事处,5.10402E+11,510000
428,海南省,省直辖县级行政区划,4.69E+11,乐东黎族自治县,4.69027E+11,抱由镇,4.69027E+11,460000
429,山东省,济宁市,3.708E+11,邹城市,3.70883E+11,钢山街道办事处,3.70883E+11,370000
430,吉林省,松原市,2.207E+11,乾安县,2.20723E+11,道字乡,2.20723E+11,220000
431,安徽省,芜湖市,3.402E+11,镜湖区,3.40202E+11,荆山公共服务中心,3.40202E+11,340000
432,四川省,内江市,5.11E+11,东兴区,5.11011E+11,苏家乡,5.11011E+11,510000
433,安徽省,合肥市,3.401E+11,庐阳区,3.40103E+11,亳州路街道,3.40103E+11,340000
434,湖南省,邵阳市,4.305E+11,邵阳县,4.30523E+11,塘田市镇,4.30523E+11,430000
435,辽宁省,朝阳市,2.113E+11,凌源市,2.11382E+11,热水汤街道,2.11382E+11,210000
436,内蒙古自治区,赤峰市,1.504E+11,元宝山区,1.50403E+11,平庄西城街道办事处,1.50403E+11,150000
437,河南省,郑州市,4.101E+11,郑州高新技术产业开发区,4.10172E+11,双桥办事处,4.10173E+11,410000
438,江西省,抚州市,3.61E+11,广昌县,3.6103E+11,头陂镇,3.6103E+11,360000
439,河北省,保定市,1.306E+11,涿州市,1.30681E+11,桃园街道办事处,1.30681E+11,130000
440,新疆维吾尔自治区,吐鲁番市,6.504E+11,鄯善县,6.50421E+11,南山矿区,6.50421E+11,650000
441,浙江省,嘉兴市,3.304E+11,秀洲区,3.30411E+11,王江泾镇,3.30411E+11,330000
442,湖北省,宜昌市,4.205E+11,五峰土家族自治县,4.20529E+11,湾潭镇,4.20529E+11,420000
443,重庆市,县,5.002E+11,云阳县,5.00235E+11,路阳镇,5.00235E+11,500000
444,吉林省,四平市,2.203E+11,公主岭市,2.20381E+11,怀德镇,2.20381E+11,220000
445,浙江省,丽水市,3.311E+11,景宁畲族自治县,3.31127E+11,澄照乡,3.31127E+11,330000
446,甘肃省,兰州市,6.201E+11,城关区,6.20102E+11,草场街街道,6.20102E+11,620000
447,重庆市,县,5.002E+11,云阳县,5.00235E+11,桑坪镇,5.00235E+11,500000
448,内蒙古自治区,通辽市,1.505E+11,科尔沁左翼后旗,1.50522E+11,常胜镇,1.50522E+11,150000
449,四川省,绵阳市,5.107E+11,安州区,5.10705E+11,界牌镇,5.10705E+11,510000
450,重庆市,县,5.002E+11,云阳县,5.00235E+11,沙市镇,5.00235E+11,500000
451,湖南省,长沙市,4.301E+11,天心区,4.30103E+11,文源街道,4.30103E+11,430000
452,山东省,滨州市,3.716E+11,滨城区,3.71602E+11,沙河街道办事处,3.71602E+11,370000
453,四川省,泸州市,5.105E+11,古蔺县,5.10525E+11,黄荆镇,5.10525E+11,510000
454,云南省,丽江市,5.307E+11,永胜县,5.30722E+11,涛源镇,5.30722E+11,530000
455,辽宁省,沈阳市,2.101E+11,沈北新区,2.10113E+11,兴隆台街道,2.10113E+11,210000
456,山东省,东营市,3.705E+11,利津县,3.70522E+11,明集乡,3.70522E+11,370000
457,福建省,漳州市,3.506E+11,南靖县,3.50627E+11,梅林镇,3.50627E+11,350000
458,黑龙江省,伊春市,2.307E+11,嘉荫县,2.30723E+11,泉石林场,2.30712E+11,230000
459,浙江省,温州市,3.303E+11,永嘉县,3.30324E+11,巽宅镇,3.30324E+11,330000
460,云南省,德宏傣族景颇族自治州,5.331E+11,瑞丽市,5.33102E+11,户育乡,5.33102E+11,530000
461,新疆维吾尔自治区,哈密市,6.505E+11,伊州区,6.50502E+11,雅满苏镇,6.50502E+11,650000
462,甘肃省,兰州市,6.201E+11,七里河区,6.20103E+11,黄峪镇,6.20103E+11,620000
463,湖南省,怀化市,4.312E+11,中方县,4.31221E+11,桐木镇,4.31221E+11,430000
464,江苏省,无锡市,3.202E+11,新吴区,3.20214E+11,梅村街道,3.20214E+11,320000
465,湖南省,常德市,4.307E+11,安乡县,4.30721E+11,大鲸港镇,4.30721E+11,430000
466,贵州省,黔南布依族苗族自治州,5.227E+11,独山县,5.22726E+11,麻万镇,5.22726E+11,520000
467,四川省,南充市,5.113E+11,营山县,5.11322E+11,青山乡,5.11322E+11,510000
468,黑龙江省,伊春市,2.307E+11,伊美区,2.30702E+11,旭日社区,2.30702E+11,230000
469,内蒙古自治区,鄂尔多斯市,1.506E+11,乌审旗,1.50626E+11,无定河镇,1.50626E+11,150000
470,黑龙江省,大庆市,2.306E+11,龙凤区,2.30603E+11,龙凤街道办事处,2.30603E+11,230000
471,江苏省,徐州市,3.203E+11,新沂市,3.20381E+11,锡沂高新技术产业开发区,3.20381E+11,320000
472,河北省,张家口市,1.307E+11,张家口经济开发区,1.30771E+11,南站街道办事处,1.30771E+11,130000
473,河南省,南阳市,4.113E+11,内乡县,4.11325E+11,师岗镇,4.11325E+11,410000
474,黑龙江省,哈尔滨市,2.301E+11,香坊区,2.3011E+11,健康路街道办事处,2.3011E+11,230000
475,新疆维吾尔自治区,乌鲁木齐市,6.501E+11,新市区,6.50104E+11,高新街街道,6.50172E+11,650000
476,湖南省,怀化市,4.312E+11,洪江市,4.31281E+11,雪峰镇,4.31281E+11,430000
477,江西省,鹰潭市,3.606E+11,余江区,3.60603E+11,大桥农场,3.60604E+11,360000
478,甘肃省,平凉市,6.208E+11,庄浪县,6.20825E+11,南湖镇,6.20825E+11,620000
479,湖北省,恩施土家族苗族自治州,4.228E+11,鹤峰县,4.22828E+11,容美镇,4.22828E+11,420000
